algorithm,path_length,nodes_explored,compute_time,replan_count,predictive_replans,evade_count,found_treasure,wall_density,num_guards,repetition
GA,41,36880,1.6543615004047751,6,6,0,True,0.25,2,10
GA,47,12640,0.46404749993234873,1,1,0,True,0.25,2,11
GA,41,14720,0.5731077000964433,2,2,0,True,0.25,2,12
GA,85,180240,6.441948999417946,3,3,1,True,0.25,2,13
GA,42,24560,0.9676117999479175,4,4,4,True,0.25,2,14
GA,55,63600,2.4376109002623707,5,5,1,True,0.25,2,15
GA,45,28640,1.2914937001187354,7,7,0,True,0.25,2,16
GA,109,336160,13.014815700473264,28,28,24,True,0.25,2,17
GA,209,833360,29.493107999674976,15,15,6,True,0.25,2,18
GA,37,160,0.010608599986881018,0,0,0,True,0.25,2,19
GA,63,36880,1.3710565003566444,4,4,8,True,0.25,2,20
GA,45,13520,0.6447272000368685,1,1,0,True,0.25,2,21
GA,83,97040,3.916104099713266,11,11,1,True,0.25,2,22
GA,37,720,0.033396099926903844,0,0,0,True,0.25,2,23
GA,47,49360,1.8790613999590278,7,7,5,True,0.25,2,24
GA,65,123120,4.812085399636999,11,11,4,True,0.25,2,25
GA,31,160,0.00890300003811717,1,1,0,True,0.25,2,26
GA,47,4480,0.1890735002234578,1,1,0,True,0.25,2,27
GA,49,12960,0.4869608997832984,1,1,0,True,0.25,2,28
GA,47,7280,0.3000213000923395,1,1,0,True,0.25,2,29
GA,67,158800,6.118627900490537,16,16,4,True,0.25,4,0
GA,51,77840,3.076459300238639,8,8,1,True,0.25,4,1
GA,45,1360,0.061331499833613634,1,1,0,True,0.25,4,2
GA,77,324640,12.172092100372538,27,27,8,True,0.25,4,3
GA,42,73360,2.800993000390008,7,7,7,True,0.25,4,4
GA,102,218800,8.758813998894766,17,17,41,True,0.25,4,5
GA,100,374880,14.505615399451926,37,37,22,True,0.25,4,6
GA,146,642000,25.92953330115415,47,47,41,True,0.25,4,7
GA,65,73680,3.0072685997001827,7,7,1,True,0.25,4,8
GA,44,2640,0.12519589997828007,1,1,5,True,0.25,4,9
GA,47,960,0.05443740007467568,0,0,0,True,0.25,4,10
GA,60,78320,3.499953400110826,7,7,6,True,0.25,4,11
GA,67,66640,2.793790999799967,11,11,12,True,0.25,4,12
GA,53,4160,0.17636789986863732,1,1,4,True,0.25,4,13
GA,60,132640,5.2790950001217425,13,13,5,True,0.25,4,14
GA,44,27120,1.087172199971974,4,4,5,True,0.25,4,15
GA,43,24160,0.9478217002470046,2,2,6,True,0.25,4,16
GA,100,172320,6.860965300351381,17,17,10,True,0.25,4,17
GA,57,110400,4.3640379996504635,11,11,6,True,0.25,4,18
GA,155,387840,15.89726800029166,31,31,18,True,0.25,4,19
GA,52,36800,1.399227799847722,3,3,3,True,0.25,4,20
GA,39,70560,3.1085549001581967,7,7,0,True,0.25,4,21
GA,98,222320,8.599851100239903,9,9,13,True,0.25,4,22
GA,41,23440,0.9671293999999762,4,4,1,True,0.25,4,23
GA,61,26480,1.2928561998996884,1,1,0,True,0.25,4,24
GA,123,304720,11.530855000019073,24,24,10,True,0.25,4,25
GA,93,229280,8.898284099530429,21,21,9,True,0.25,4,26
GA,58,121120,4.874789199791849,14,14,3,True,0.25,4,27
GA,68,111840,4.556346399942413,11,11,1,True,0.25,4,28
GA,49,9680,0.42640019999817014,2,2,0,True,0.25,4,29
GA,138,582400,23.341159900883213,48,48,50,True,0.25,6,0
GA,118,465040,18.539845100138336,48,48,26,True,0.25,6,1
GA,84,133040,5.614073200151324,13,13,10,True,0.25,6,2
GA,333,1482880,56.16370119876228,97,97,74,True,0.25,6,3
GA,499,2760080,94.07956779934466,1,1,10,False,0.25,6,4
GA,66,267120,10.679248500149697,28,28,8,True,0.25,6,5
GA,51,169280,6.693062899867073,14,14,7,True,0.25,6,6
GA,222,532000,20.96581619977951,57,57,55,True,0.25,6,7
GA,75,157040,6.011456500040367,12,12,15,True,0.25,6,8
GA,56,60320,2.604615500429645,7,7,3,True,0.25,6,9
GA,477,2640480,98.7044354013633,23,23,18,False,0.25,6,10
GA,65,180640,7.4603587000165135,15,15,9,True,0.25,6,11
GA,59,66480,2.7594464004505426,12,12,0,True,0.25,6,12
GA,118,362080,14.526424498064443,34,34,26,True,0.25,6,13
GA,71,236800,9.778671899810433,20,20,15,True,0.25,6,14
GA,257,872640,32.70758540043607,49,49,36,True,0.25,6,15
GA,154,472720,18.359167399816215,26,26,28,True,0.25,6,16
GA,67,56960,2.292206900427118,8,8,12,True,0.25,6,17
GA,107,229680,9.140545299043879,23,23,27,True,0.25,6,18
GA,96,259440,9.704806400462985,21,21,10,True,0.25,6,19
GA,146,363680,14.180124399717897,30,30,48,True,0.25,6,20
GA,97,330080,12.482683900510892,21,21,10,True,0.25,6,21
GA,43,400,0.01977530005387962,0,0,0,True,0.25,6,22
GA,35,60320,2.545877599855885,5,5,1,True,0.25,6,23
GA,48,97280,3.857428099727258,10,10,9,True,0.25,6,24
GA,130,503600,20.137802600860596,44,44,51,True,0.25,6,25
GA,131,361120,14.25921109993942,30,30,33,True,0.25,6,26
GA,43,110640,4.414316599490121,10,10,2,True,0.25,6,27
GA,161,433680,16.502339301165193,37,37,19,True,0.25,6,28
GA,99,68320,2.621300900122151,5,5,0,True,0.25,6,29
GA,41,160,0.009710599901154637,0,0,0,True,0.35,0,0
GA,41,12080,0.49799960013478994,0,0,0,True,0.35,0,1
GA,45,12080,0.45550079992972314,0,0,0,True,0.35,0,2
GA,43,2640,0.10957819991745055,0,0,0,True,0.35,0,3
GA,47,640,0.03197809983976185,0,0,0,True,0.35,0,4
GA,37,4080,0.16751979989930987,0,0,0,True,0.35,0,5
GA,37,80,0.0064583998173475266,0,0,0,True,0.35,0,6
GA,31,480,0.024606600170955062,0,0,0,True,0.35,0,7
GA,37,80,0.00677690003067255,0,0,0,True,0.35,0,8
GA,37,240,0.01295530004426837,0,0,0,True,0.35,0,9
GA,39,160,0.009733699960634112,0,0,0,True,0.35,0,10
GA,37,2000,0.0824645000975579,0,0,0,True,0.35,0,11
GA,37,2320,0.09483050019480288,0,0,0,True,0.35,0,12
GA,33,3280,0.13117419998161495,0,0,0,True,0.35,0,13
GA,39,12080,0.5384337997529656,0,0,0,True,0.35,0,14
GA,33,640,0.03070780006237328,0,0,0,True,0.35,0,15
GA,37,5280,0.24068220006302,0,0,0,True,0.35,0,16
GA,41,2320,0.11360400007106364,0,0,0,True,0.35,0,17
GA,41,4320,0.1794677001889795,0,0,0,True,0.35,0,18
GA,45,400,0.018946100026369095,0,0,0,True,0.35,0,19
GA,41,800,0.0341109000146389,0,0,0,True,0.35,0,20
GA,41,2080,0.08249110006727278,0,0,0,True,0.35,0,21
GA,35,240,0.01231039990670979,0,0,0,True,0.35,0,22
GA,53,18320,0.7149791999254376,0,0,0,True,0.35,0,23
GA,43,560,0.024860699893906713,0,0,0,True,0.35,0,24
GA,33,480,0.02256640000268817,0,0,0,True,0.35,0,25
GA,39,1440,0.06135479989461601,0,0,0,True,0.35,0,26
GA,37,560,0.02549690008163452,0,0,0,True,0.35,0,27
GA,33,6800,0.26831079996190965,0,0,0,True,0.35,0,28
GA,35,160,0.0097204998601228,0,0,0,True,0.35,0,29
GA,43,34560,1.3292308000382036,2,2,0,True,0.35,2,0
GA,386,1932080,71.02355079981498,14,14,30,True,0.35,2,1
GA,39,640,0.03321309993043542,1,1,0,True,0.35,2,2
GA,53,118720,4.597289600176737,8,8,2,True,0.35,2,3
GA,49,14400,0.5553958001546562,1,1,0,True,0.35,2,4
GA,41,880,0.03739519999362528,1,1,0,True,0.35,2,5
GA,61,78720,3.0973526001907885,8,8,5,True,0.35,2,6
GA,45,25040,0.9416627997998148,2,2,0,True,0.35,2,7
GA,84,73200,2.835972599685192,7,7,6,True,0.35,2,8
GA,66,134320,5.367216600570828,8,8,2,True,0.35,2,9
GA,37,13280,0.49507270008325577,2,2,0,True,0.35,2,10
GA,57,98080,3.9572542002424598,8,8,0,True,0.35,2,11
GA,49,134160,5.3257032001856714,11,11,2,True,0.35,2,12
GA,50,66240,2.5816307002678514,4,4,8,True,0.35,2,13
GA,43,15600,0.6884240000508726,2,2,0,True,0.35,2,14
GA,63,128240,4.653539400314912,8,8,15,True,0.35,2,15
GA,41,3760,0.16602970007807016,1,1,0,True,0.35,2,16
GA,47,60720,2.624058000044897,5,5,1,True,0.35,2,17
GA,47,17040,0.6602577001322061,3,3,0,True,0.35,2,18
GA,100,180240,6.654138499172404,15,15,13,True,0.35,2,19
GA,161,647200,24.216202199924737,10,10,36,True,0.35,2,20
GA,45,160,0.009745199931785464,0,0,0,True,0.35,2,21
GA,484,2940000,107.48071460030042,16,16,6,False,0.35,2,22
GA,39,960,0.0407049001660198,0,0,0,True,0.35,2,23
GA,498,2809520,98.33373779803514,2,2,9,False,0.35,2,24
GA,49,56000,2.241096300072968,5,5,1,True,0.35,2,25
GA,41,13360,0.4890090001281351,1,1,0,True,0.35,2,26
GA,207,682560,26.097802499542013,40,40,35,True,0.35,2,27
GA,81,231040,9.27125999936834,14,14,1,True,0.35,2,28
GA,47,30000,1.1941195998806506,2,2,0,True,0.35,2,29
GA,388,1698000,68.46631550067104,112,112,154,False,0.35,4,0
GA,108,430960,17.238608499523252,32,32,35,True,0.35,4,1
GA,479,2544000,96.16057529882528,21,21,50,False,0.35,4,2
GA,103,294960,11.729823100147769,24,24,4,True,0.35,4,3
GA,63,110960,4.333099499577656,11,11,5,True,0.35,4,4
GA,88,233520,9.166422900510952,19,19,13,True,0.35,4,5
GA,130,226320,9.019471798790619,19,19,16,True,0.35,4,6
GA,173,796080,31.161376398755237,46,46,42,True,0.35,4,7
GA,41,25120,0.9180031998548657,3,3,0,True,0.35,4,8
GA,39,13440,0.5196159996557981,1,1,0,True,0.35,4,9
GA,302,1004720,38.55252359970473,59,59,75,True,0.35,4,10
GA,88,116000,4.592223800020292,9,9,20,True,0.35,4,11
GA,159,626640,24.23780749947764,42,42,37,True,0.35,4,12
GA,129,211920,8.391751599730924,7,7,18,True,0.35,4,13
GA,309,1356080,55.912333799758926,85,85,79,True,0.35,4,14
GA,167,602480,23.724491298897192,36,36,25,True,0.35,4,15
GA,463,1681920,64.05154140060768,37,37,34,False,0.35,4,16
GA,459,2508000,93.77303149970248,40,40,93,False,0.35,4,17
GA,126,517120,20.233137199422345,20,20,12,True,0.35,4,18
GA,39,24640,0.9402875998057425,2,2,2,True,0.35,4,19
GA,76,158080,6.187558199511841,14,14,10,True,0.35,4,20
GA,490,2760400,101.65297950129025,10,10,6,False,0.35,4,21
GA,480,2184880,83.34214019938372,20,20,14,False,0.35,4,22
GA,467,2302000,85.06073650089093,33,33,19,False,0.35,4,23
GA,63,135920,5.575112100690603,11,11,5,True,0.35,4,24
GA,488,2642640,97.8782591004856,12,12,24,False,0.35,4,25
GA,471,2536800,90.87843909976073,29,29,11,False,0.35,4,26
GA,49,29200,1.1270585001911968,2,2,0,True,0.35,4,27
GA,376,2509920,97.63059680140577,124,124,103,False,0.35,4,28
GA,313,1410800,53.793547299923375,24,24,29,True,0.35,4,29
GA,149,570640,23.181733400095254,50,50,30,True,0.35,6,0
GA,413,1913040,75.8345872994978,86,86,107,False,0.35,6,1
GA,401,2152000,84.3726692001801,97,97,180,False,0.35,6,2
GA,192,593520,23.493187699466944,32,32,37,True,0.35,6,3
GA,64,101760,4.084084200207144,12,12,6,True,0.35,6,4
GA,269,1144800,46.04452289943583,63,63,90,True,0.35,6,5
GA,162,477920,19.11086309934035,30,30,24,True,0.35,6,6
GA,59,135440,5.590254899812862,9,9,6,True,0.35,6,7
GA,118,429680,17.179761700099334,33,33,24,True,0.35,6,8
GA,91,290640,11.785308200167492,19,19,11,True,0.35,6,9
GA,471,2653360,104.70649509970099,29,29,29,False,0.35,6,10
GA,129,360880,14.406441199826077,28,28,18,True,0.35,6,11
GA,211,932240,37.08312200009823,53,53,69,True,0.35,6,12
GA,447,2782160,111.9419385981746,53,53,63,False,0.35,6,13
GA,252,1109680,43.16327340062708,29,29,14,True,0.35,6,14
GA,500,2880000,104.16797840083018,0,0,5,False,0.35,6,15
GA,499,2844800,124.89986960007809,1,1,0,False,0.35,6,16
GA,134,593200,30.387708500027657,44,44,50,True,0.35,6,17
GA,349,1444160,63.623796697705984,46,46,36,True,0.35,6,18
GA,178,586720,26.62088629975915,45,45,48,True,0.35,6,19
GA,487,2580000,106.30031709861942,12,12,52,False,0.35,6,20
GA,177,735040,30.6182719997596,42,42,53,True,0.35,6,21
GA,441,2708480,116.49030059901997,59,59,55,False,0.35,6,22
GA,166,713760,31.687720601446927,54,54,28,True,0.35,6,23
GA,131,486160,20.105097000021487,32,32,16,True,0.35,6,24
GA,73,253920,10.753008300205693,10,10,8,True,0.35,6,25
GA,136,548000,22.791067299665883,24,24,24,True,0.35,6,26
GA,106,114320,4.4600467996206135,4,4,1,True,0.35,6,27
GA,188,670560,34.74336420069449,46,46,68,True,0.35,6,28
GA,186,773680,40.620739999227226,59,59,31,True,0.35,6,29
